pitch_type,release_speed,release_pos_x,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,effective_speed,release_spin_rate,release_extension,release_pos_y,spin_axis,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in
SL,82.7,2.66,5.72,-0.54,0.72,-1.6,2.07,-8.715025772949312,-120.0729705704428,-3.169404599499273,-3.400756333783582,25.014770366735533,-24.784910778043912,3.44,1.65,83.0,2380.0,6.8,53.7,144.0,2.65,-0.54,-0.54
SL,82.7,2.61,5.7,-0.44,0.54,-0.29,2.36,-5.808704253748172,-120.19666777160506,-2.0450886082226063,-2.8622039419060767,27.46397891937155,-26.779570148535385,3.72,1.66,82.9,2433.0,6.9,53.61,192.0,2.85,-0.44,0.44
FF,92.9,2.75,5.71,1.1,1.24,1.43,3.45,-5.805533573979159,-135.04844238736771,-2.631372561521335,14.76591573802224,33.650972847697375,-16.721473707607526,3.39,1.65,92.6,2512.0,6.5,54.02,122.0,1.44,1.1,-1.1
SL,84.6,2.43,5.72,-0.25,0.71,-1.27,2.73,-8.173664574011058,-123.00915984848405,-2.0659459946409227,-0.9546860391733242,23.76866543032276,-24.70356748380196,3.41,1.64,85.2,2243.0,6.7,53.84,169.0,2.47,-0.25,0.25
SL,84.0,2.62,5.74,-0.5,0.62,-0.69,1.15,-6.70617193891148,-122.0754197808428,-5.439631531763898,-3.544076686474812,25.878870484470298,-25.010456310808628,3.39,1.65,84.1,2340.0,6.6,53.87,144.0,2.63,-0.5,0.5
SI,91.4,2.7,5.8,1.45,0.53,1.34,1.93,-6.59535904436895,-132.87363276946814,-4.958442181027496,18.650964471996687,31.55225479950759,-24.967558846923044,3.41,1.64,91.4,2335.0,6.6,53.94,134.0,2.23,1.45,-1.45
SI,90.4,2.54,5.77,1.4,0.58,-0.31,2.3,-10.127996187426156,-131.06406987575144,-3.8268561719062086,18.385189936681307,31.787515175429203,-24.784919507679945,3.41,1.55,90.3,2429.0,6.7,53.76,134.0,2.26,1.4,-1.4
CH,85.9,2.58,5.57,0.97,-0.06,0.32,1.82,-7.352166517449544,-124.8550950517304,-2.445169358112471,11.65229534030014,27.385869799032083,-32.466574294334755,3.76,1.78,86.2,1689.0,6.8,53.72,116.0,3.18,0.97,-0.97
CH,86.4,2.48,5.51,0.88,-0.37,0.14,1.8,-7.485554612590182,-125.60947596702144,-1.7980144358890766,10.926244949891146,27.872929027057925,-35.918412294353274,3.76,1.78,87.1,1714.0,7.0,53.49,117.0,3.46,0.88,-0.88
FF,92.9,2.64,5.75,1.09,1.39,1.05,3.19,-6.487320406752702,-134.88732376035074,-3.68305968748021,14.826808937850227,35.53143143954566,-14.73937280322961,3.76,1.78,92.4,2485.0,6.6,53.89,136.0,1.31,1.09,-1.09
FF,92.6,2.71,5.66,0.78,1.27,0.27,2.92,-7.961437379199457,-134.46503347982036,-3.848559102751375,11.379523397364826,35.32899723097505,-16.277923085355457,3.76,1.78,92.2,2411.0,6.7,53.84,124.0,1.45,0.78,-0.78
SI,91.8,2.7,5.62,1.8,0.52,0.86,2.02,-8.613257415675765,-133.26515162697265,-4.268520759009261,23.33291517877268,34.78995244461637,-25.12802743026545,3.76,1.78,91.5,2432.0,6.7,53.77,135.0,2.24,1.8,-1.8
SL,85.5,2.76,5.67,-0.42,0.59,-1.17,1.57,-8.472808491286195,-124.21108576505748,-4.528010327685503,-2.4710656493213654,26.682046815320927,-25.34862784986756,3.69,1.77,85.8,2459.0,6.7,53.78,150.0,2.56,-0.42,0.42
FF,91.8,2.65,5.73,0.67,1.62,0.62,3.95,-6.631720825346238,-133.4624069475073,-2.0714204954937614,9.603304486267447,33.33587880763756,-12.768244806641404,3.71,1.77,91.5,2493.0,6.5,53.99,132.0,1.13,0.67,-0.67
FF,91.8,2.69,5.75,0.77,1.68,0.71,3.5,-6.709445744262996,-133.34285777152337,-3.366146416481401,10.809740183059851,35.48139732481112,-11.785435974645427,3.76,1.78,91.2,2478.0,6.6,53.92,133.0,1.08,0.77,-0.77
SL,82.4,2.74,5.7,-0.57,0.69,0.43,3.79,-4.173421909994792,-119.86420696912836,0.9394616707016826,-4.597952929067591,25.66846193252983,-26.04191396974456,3.66,1.69,82.7,2283.0,6.7,53.76,184.0,2.7,-0.57,0.57
SL,81.1,2.72,5.68,-0.57,0.49,0.09,3.05,-4.824084331272014,-118.00004979999828,-0.0744957055710648,-4.213765787777436,25.882299208334757,-27.87335281350256,3.2,1.53,81.3,2244.0,6.8,53.75,192.0,3.02,-0.57,-0.57
SI,89.9,2.49,5.64,1.14,0.62,0.78,2.81,-6.69148609641145,-130.69789455118868,-2.278364363043938,14.49067462180033,31.610260281028413,-24.86597248869652,3.37,1.52,89.9,2466.0,6.7,53.8,132.0,2.24,1.14,1.14
CH,88.5,2.4,5.74,1.6,0.48,0.33,2.13,-8.45850191134002,-128.53449621704956,-3.701907080585837,19.489743189884045,29.09503761813341,-26.234566192827568,3.3,1.62,88.8,2300.0,6.8,53.69,130.0,2.46,1.6,1.6
SL,83.7,2.47,5.57,-0.22,0.44,-2.25,1.28,-10.5547677689937,-121.51956087597937,-4.408646592216884,-0.2312157182354147,22.575669618509025,-27.08137579365561,3.3,1.5,84.7,2251.0,6.9,53.55,145.0,2.81,-0.22,-0.22
FF,91.7,2.39,5.76,1.11,1.23,-0.34,2.41,-9.352566485223244,-133.10928623818424,-5.218325954178097,15.313961354251514,30.407763767237885,-16.58235742557402,3.41,1.6,91.8,2493.0,6.6,53.87,124.0,1.51,1.11,-1.11
CH,85.9,2.4,5.55,1.32,0.41,0.57,2.05,-7.055596444098694,-124.843709654449,-2.856315282405869,15.193708850394405,25.7761145059798,-27.464182540009755,3.41,1.6,86.4,1428.0,6.7,53.79,116.0,2.69,1.32,-1.32
SL,84.2,2.55,5.56,-0.2,0.78,-0.55,0.91,-6.849745714194998,-122.41112216793748,-5.971479547389176,-0.6044582790264068,25.018562558166664,-23.305571842995192,3.41,1.61,84.6,2207.0,6.7,53.79,139.0,2.45,-0.2,0.2
FF,92.2,2.62,5.68,0.99,1.14,0.59,2.64,-7.361822839983865,-133.90424766358643,-4.34209565768613,13.621361591107885,31.793182159603305,-17.70775142770185,3.34,1.56,92.4,2435.0,6.7,53.77,126.0,1.57,0.99,-0.99
SL,80.7,2.5,5.76,-0.16,0.29,-0.03,0.42,-5.3683195661161065,-117.33146454544958,-5.774138832751268,-0.3331820731326005,23.87274923951461,-28.513208935878065,3.31,1.43,81.0,2273.0,6.7,53.77,177.0,3.23,-0.16,0.16
FF,92.9,2.62,5.63,1.28,1.24,-0.02,2.26,-9.57342729770494,-134.80483768460078,-5.479070050996214,17.8066664546216,32.68090278900602,-16.085195395664634,3.34,1.56,92.6,2496.0,6.6,53.95,129.0,1.45,1.28,-1.28
FF,92.0,2.49,5.72,1.28,0.92,0.85,2.22,-6.95620467555734,-133.69207087102313,-4.978535158677087,16.87905067006659,31.74199132334745,-20.189740413199484,3.34,1.56,91.9,2466.0,6.5,53.98,123.0,1.8,1.28,-1.28
SL,85.5,2.61,5.6,-0.19,0.62,-0.36,0.44,-6.684491840505561,-124.3059500219076,-7.1725485750204205,-0.6178784806890856,24.320916657094763,-24.52804484218434,3.08,1.47,86.3,2324.0,6.8,53.73,141.0,2.5,-0.19,0.19
FF,92.5,2.63,5.69,0.96,1.29,0.65,3.05,-7.208288720188186,-134.41421863835913,-3.6822903357095615,13.261738055022452,33.211662709736764,-15.97888404227103,3.27,1.53,92.6,2488.0,6.7,53.77,130.0,1.41,0.96,-0.96
FF,92.5,2.7,5.64,1.27,1.11,0.0,2.28,-9.709984405708685,-134.2025837534467,-5.12239880767991,17.58468506197289,32.61737272478433,-17.760662385322657,3.27,1.53,92.4,2437.0,6.7,53.84,118.0,1.59,1.27,-1.27
FF,92.4,2.6,5.75,1.11,1.29,0.04,2.22,-8.986262095295602,-134.08474375959082,-5.933651908628205,15.41014662750128,31.61880153648041,-15.468901838374748,3.12,1.5,92.5,2530.0,6.7,53.8,128.0,1.41,1.11,-1.11
SI,91.6,2.57,5.69,1.54,0.72,0.66,1.46,-8.18136311795582,-133.0210442034019,-6.358962777350482,20.04292306322088,30.505574883033955,-22.353977598175376,3.2,1.39,91.8,2361.0,6.7,53.81,130.0,2.02,1.54,-1.54
SI,91.0,2.61,5.69,1.47,0.66,0.99,3.18,-7.27192423397414,-132.24674510270734,-1.7669013456875875,18.7983606271652,29.75914867673485,-24.282590005657056,2.9,1.22,91.4,2346.0,6.7,53.8,124.0,2.11,1.47,-1.47
SL,83.9,2.6,5.65,-0.3,0.56,0.33,1.23,-4.70146815446169,-122.11022694240364,-4.9666139441188175,-2.0850559191360896,23.38779887249085,-25.821365672006625,3.2,1.49,84.5,2325.0,6.6,53.86,157.0,2.67,-0.3,0.3
FF,91.8,2.53,5.75,1.12,1.2,1.14,2.75,-5.983109325935917,-133.4766689445273,-4.3076822321586254,14.74634066773254,30.468897292817573,-17.123989496629974,3.16,1.4,91.9,2391.0,6.5,53.98,123.0,1.52,1.12,-1.12
SL,82.5,2.6,5.62,-0.23,0.65,1.55,1.67,-1.9510499056851351,-120.10965364004132,-3.7800042247294794,-1.8306937283322329,22.47664559335497,-25.32953951119809,3.01,1.29,83.1,2154.0,6.6,53.91,162.0,2.68,-0.23,0.23
CH,85.4,2.68,5.6,1.24,0.0,0.49,1.91,-7.706779295152485,-124.18259088248864,-2.4028140654853365,14.33431396206785,25.0843298023852,-31.842231147610143,3.16,1.4,86.0,1785.0,6.7,53.78,118.0,3.13,1.24,-1.24
SL,81.6,2.69,5.64,-0.43,0.64,0.02,1.79,-5.221397209360144,-118.83850783898856,-3.353254556396632,-3.155983116603784,21.39141892311044,-25.708772229625836,3.16,1.49,82.4,2297.0,6.6,53.89,165.0,2.76,-0.43,0.43
SI,89.3,2.61,5.65,1.44,0.52,-0.04,1.48,-9.577336321041455,-129.68901647346223,-5.327835442232223,18.22323409027713,27.165124054620083,-25.31955117783121,3.38,1.45,89.5,2373.0,6.5,53.97,124.0,2.35,1.44,-1.44
CH,86.6,2.4,5.44,1.46,0.17,0.57,1.32,-7.411916287797596,-125.92421907489918,-3.99674911741533,17.047376382960323,25.944840915980965,-29.71259333437687,3.32,1.54,87.1,1848.0,6.7,53.8,112.0,2.88,1.46,-1.46
FF,92.3,2.49,5.59,1.05,1.14,0.8,2.88,-6.637155155897113,-134.29803341742382,-3.55938679151292,14.163871450031792,29.988101182441945,-17.820299959802092,3.32,1.54,92.9,2452.0,6.7,53.8,122.0,1.54,1.05,-1.05
FF,91.6,2.46,5.6,1.16,1.1,-0.38,2.62,-9.696218877899891,-132.951161473404,-3.9845410881972954,15.96974594530198,30.60039169985076,-18.498076181727264,3.32,1.54,91.5,2362.0,6.5,53.99,120.0,1.65,1.16,-1.16
SL,85.0,2.51,5.56,-0.07,0.64,-0.25,1.8,-6.350309820566579,-123.67062234778292,-3.8318456065040207,0.444786554943029,23.07348912379572,-25.001586873883827,3.37,1.62,85.6,2169.0,6.5,53.97,148.0,2.5,-0.07,0.07
FF,91.9,2.46,5.68,1.05,1.19,-0.23,2.89,-9.13113510496666,-133.44061305886513,-3.768854726194133,14.586147470121452,29.771597285727843,-17.33911870528543,3.37,1.66,92.1,2382.0,6.6,53.87,124.0,1.53,1.05,-1.05
SL,85.0,2.61,5.57,-0.15,0.46,-0.16,1.31,-6.203548196344835,-123.62014572486176,-4.572684705284768,-0.2823952842681055,25.618046932936902,-26.75553434099797,3.38,1.47,85.1,2343.0,6.5,54.03,140.0,2.71,-0.15,0.15
FF,92.2,2.26,5.67,1.2,1.2,0.31,2.55,-7.607379025798947,-133.9398708180918,-4.679841894739621,16.102922644930455,32.16531745581424,-16.882201308220754,3.38,1.55,92.4,2509.0,6.7,53.76,127.0,1.51,1.2,-1.2
SI,90.9,2.56,5.62,1.56,0.74,1.72,2.32,-5.462624080292842,-132.11014977648242,-3.8425981092667874,19.452569796140068,32.16421365791919,-22.936927912997493,3.38,1.55,90.6,2385.0,6.5,53.97,125.0,2.06,1.56,-1.56
SL,83.9,2.61,5.62,-0.39,0.64,-0.49,0.63,-6.421775040056291,-121.83888879091572,-6.340231607256671,-2.495325890352946,26.196391730849072,-24.73215497404122,3.38,1.53,83.9,2204.0,6.6,53.88,156.0,2.64,-0.39,0.39
SI,91.7,2.55,5.63,1.66,0.61,0.94,1.84,-7.690653469152656,-133.24648321688633,-4.991988007502383,21.44928192659873,30.87970188440113,-24.03422716364342,3.45,1.67,91.5,2430.0,6.4,54.06,126.0,2.13,1.66,-1.66
SI,91.0,2.65,5.57,1.5,0.69,1.17,1.52,-6.980689674541488,-132.2877699180914,-5.764098702426384,19.08409883357819,28.56819763182434,-22.955044036407823,3.45,1.67,91.5,2466.0,6.6,53.86,130.0,2.07,1.5,-1.5
SL,79.9,2.75,5.6,-0.44,0.49,2.72,2.79,0.7717772120886726,-116.49057129523054,-0.4393891938254737,-4.153074010542482,21.272894567088915,-27.857127222449403,3.63,1.75,80.4,2180.0,6.4,54.07,200.0,3.06,-0.44,0.44
SI,90.5,2.54,5.65,1.51,0.67,1.2,1.35,-6.59572229461425,-131.53960002864778,-6.257462695590565,18.92215744299306,27.670555987953662,-23.23605582621101,3.25,1.73,91.0,2387.0,6.6,53.88,131.0,2.12,1.51,1.51
SI,90.4,2.52,5.68,1.62,0.66,0.63,1.79,-8.222915338090495,-131.2198728906403,-5.11613298752166,20.466962342769847,30.1034780823508,-23.59845345209289,3.3,1.62,90.6,2450.0,6.8,53.75,133.0,2.16,1.62,1.62
SL,82.6,2.55,5.56,-0.11,0.55,-1.41,0.76,-8.832998281653989,-119.91294961694948,-5.47783902750145,0.6171945014588263,23.17715870456934,-25.99481039854543,3.21,1.66,82.9,2247.0,6.6,53.87,131.0,2.81,-0.11,-0.11
SL,83.5,2.6,5.66,-0.34,0.59,0.08,1.49,-5.170045011468854,-121.41656075370418,-4.342237601193446,-2.3042020086747743,24.21687757798122,-25.649967509383664,3.3,1.68,83.9,2314.0,6.7,53.84,170.0,2.69,-0.34,-0.34
SI,89.9,2.61,5.67,1.58,0.66,0.96,1.63,-7.486279229901991,-130.52675910697675,-5.381563925950266,19.622872085978205,30.0899430425114,-23.67142586769836,3.3,1.69,90.1,2326.0,6.7,53.76,129.0,2.2,1.58,1.58
FF,90.8,2.47,5.72,1.09,1.32,-0.12,2.02,-8.871001188120822,-131.7846514827424,-6.130568696240921,14.675723936417429,30.16816593647089,-15.673549140735002,3.17,1.62,90.9,2369.0,6.7,53.81,127.0,1.48,1.09,1.09
CH,87.5,2.46,5.48,1.3,-0.22,0.19,0.7,-8.225600971867287,-127.06652245110236,-4.942048790949263,15.794744662009233,27.38224151953537,-33.63746758688863,3.41,1.6,88.1,1695.0,6.9,53.63,111.0,3.22,1.3,-1.3
SL,85.2,2.56,5.65,-0.09,0.69,-1.97,1.71,-10.487979002716171,-123.60063333037624,-4.31952901456514,1.1580377181149273,24.759672572860065,-24.37115010865265,3.38,1.6,85.6,2302.0,6.7,53.79,143.0,2.47,-0.09,0.09
CH,87.9,2.46,5.57,1.55,-0.14,-0.62,0.85,-10.71966984253715,-127.51188275150184,-4.9787185283013855,19.18473333346435,28.21579825364853,-32.722443412363695,3.36,1.68,88.0,1814.0,6.7,53.79,115.0,3.12,1.55,-1.55
FF,93.0,2.44,5.69,1.23,1.2,-0.54,1.64,-10.419559613543106,-134.75294503193192,-7.186323265203076,17.436351963244615,33.02091712644375,-16.081719343260342,3.41,1.72,93.0,2562.0,6.8,53.69,126.0,1.49,1.23,-1.23
SL,84.6,2.58,5.62,-0.05,0.52,-1.92,0.64,-10.47684375586531,-122.74197902460052,-6.323172042796892,1.6711426877068565,24.967508579932407,-25.726296978556963,3.39,1.67,85.2,2235.0,6.9,53.61,135.0,2.69,-0.05,0.05
SL,84.1,2.81,5.6,-0.02,0.55,0.74,2.17,-4.783151761512397,-122.4061368796254,-2.667344142679723,0.7089554531729673,23.949835186289533,-26.327440468134032,3.41,1.6,84.7,2126.0,6.6,53.88,139.0,2.67,-0.02,0.02
FF,93.4,2.54,5.7,0.99,1.25,-0.65,2.79,-10.406711384283444,-135.45954412093278,-4.390709174581468,14.64270289590054,32.392545642698735,-16.064069575627254,3.34,1.56,93.2,2467.0,6.5,53.96,127.0,1.4,0.99,-0.99
SL,82.0,2.56,5.68,-0.2,0.61,0.11,1.52,-5.188515318832531,-119.28124059961266,-4.050617764379947,-0.931386842180132,23.095265858167306,-25.77736259323952,3.25,1.45,82.6,2179.0,6.7,53.76,165.0,2.78,-0.2,0.2
FF,92.3,2.59,5.58,1.33,1.22,0.2,2.61,-9.002963327950296,-134.0818420795542,-4.3645423718045455,17.97982554361873,30.00833123122431,-16.75003472800775,3.34,1.56,92.3,2463.0,6.5,54.02,120.0,1.48,1.33,-1.33
FF,91.0,2.86,5.71,0.92,1.23,0.54,2.14,-7.840315338472258,-132.1953481688871,-5.615652534635724,12.529524307538168,31.653478481612662,-16.76217835396545,3.34,1.56,90.9,2429.0,6.6,53.92,124.0,1.56,0.92,-0.92
FF,92.8,2.52,5.65,1.05,1.33,-0.1,1.81,-9.075960150723676,-134.6550523753961,-6.910511492771256,14.841577044363651,32.77581751545884,-14.577584669870852,3.32,1.61,93.0,2430.0,6.8,53.68,125.0,1.35,1.05,-1.05
SL,84.1,2.65,5.59,-0.35,0.6,0.18,2.19,-5.054567328828219,-122.36821075289444,-2.610462897110815,-2.39770930410816,26.668755575140832,-25.874730237378383,3.27,1.53,84.1,2189.0,6.5,53.99,165.0,2.65,-0.35,0.35
SI,92.1,2.52,5.67,1.64,0.49,0.7,1.59,-8.210098477104035,-133.6464956185953,-5.48296113045881,21.450908246550014,32.48115360436213,-25.244378890908035,3.18,1.53,91.8,2350.0,6.6,53.94,130.0,2.24,1.64,-1.64
SI,91.6,2.55,5.68,1.64,0.44,0.62,1.48,-8.47089627175693,-133.04564393567998,-5.616791113920738,21.311848475777417,31.345257515720657,-25.863155447041613,3.26,1.47,91.6,2314.0,6.6,53.88,126.0,2.31,1.64,-1.64
SL,81.9,2.78,5.58,0.02,0.47,1.49,2.28,-2.973680309628504,-119.3339202985732,-1.8266545331678383,0.770280515971556,22.938780508712306,-27.57748070622357,2.93,1.34,82.3,2061.0,6.5,54.0,150.0,2.92,0.02,-0.02
FF,92.7,2.66,5.59,1.0,1.32,0.74,1.97,-7.133558303786305,-134.61969733206558,-6.240350416533395,13.809596579407842,33.48559894045883,-15.001735187796248,3.16,1.4,92.4,2504.0,6.6,53.92,124.0,1.38,1.0,-1.0
SL,84.8,2.74,5.47,-0.18,0.84,-0.25,0.32,-6.685063900655515,-123.23122666343914,-7.408676647776687,-0.4308130767319985,25.31537573661357,-22.32203900835198,3.09,1.36,85.4,2168.0,6.8,53.69,113.0,2.35,-0.18,0.18
SL,85.3,2.7,5.6,-0.07,0.55,-1.11,1.42,-8.826440421017358,-123.88687302107849,-4.60187016743858,1.0334601377378745,25.0124007643701,-25.80290020497865,3.16,1.4,85.5,2249.0,6.6,53.95,141.0,2.6,-0.07,0.07
SI,92.1,2.62,5.58,1.65,0.63,1.04,0.95,-7.645618381437061,-133.65471789091953,-7.234034105736703,21.46676944856713,31.700038957770506,-23.102985293999616,3.12,1.49,92.1,2394.0,6.7,53.83,124.0,2.09,1.65,-1.65
FF,91.7,2.59,5.61,1.17,1.1,0.69,2.05,-7.360892890340526,-133.14236669358348,-5.4341304528923455,15.58021610915907,33.71136819079652,-18.064740937475136,3.16,1.4,91.4,2458.0,6.6,53.88,120.0,1.66,1.17,-1.17
SL,84.7,2.65,5.58,-0.28,0.59,0.18,2.14,-5.240968476761328,-123.26996167778434,-2.877619310920574,-1.7675304730310026,25.625882002936923,-25.77935411878275,3.32,1.54,85.2,2242.0,6.7,53.79,136.0,2.6,-0.28,0.28
SI,93.2,2.73,5.7,1.63,0.53,0.02,2.53,-10.578640354241749,-135.2957038551633,-3.4697449504612816,22.425914173534323,31.69143391803428,-25.117519436779308,3.32,1.54,93.2,2363.0,6.6,53.94,126.0,2.13,1.63,-1.63
SI,93.2,2.53,5.6,1.58,0.76,-0.68,1.34,-11.76838945930207,-135.0018013483343,-6.814708381707707,21.94081842485777,31.122811951025145,-21.43283546623304,3.26,1.65,93.3,2471.0,6.7,53.77,127.0,1.9,1.58,-1.58
FF,93.1,2.68,5.7,1.1,1.16,1.33,2.43,-5.886849316477103,-135.37443903728558,-5.145485918144267,14.805981700931438,32.51987540187061,-17.016068164678995,3.37,1.67,93.1,2535.0,6.6,53.92,125.0,1.5,1.1,-1.1
SL,83.8,2.68,5.53,-0.23,0.48,0.4,2.37,-4.873507447400556,-121.99647119550949,-1.846892553961688,-1.2949907819539406,24.07425214702343,-27.234385751698007,3.37,1.62,84.5,2230.0,6.7,53.78,160.0,2.76,-0.23,0.23
FF,92.0,2.68,5.69,1.25,1.0,1.29,3.28,-6.295241313486161,-133.86928162553733,-2.445995378430089,16.396556244275324,30.166593811341613,-19.81796496413517,3.37,1.67,92.4,2468.0,6.6,53.89,127.0,1.7,1.25,-1.25
CH,86.5,2.73,5.52,1.32,-0.17,-0.04,1.0,-9.355249288924648,-125.5646963832406,-4.132225147632901,15.977711350073635,27.878458742792407,-33.27398975359326,3.37,1.62,86.7,1666.0,6.8,53.74,111.0,3.26,1.32,-1.32
SI,92.3,2.73,5.6,1.54,0.78,1.85,1.93,-5.604846530880112,-134.19476498742233,-5.164108980936643,19.82868059028312,32.86829247136605,-21.778233202312467,3.37,1.77,92.1,2400.0,6.5,54.0,129.0,1.93,1.54,-1.54
SL,84.1,2.84,5.53,-0.15,0.72,0.28,0.64,-5.674594153426696,-122.32279161556453,-6.45371222491176,-0.4172188919373045,22.72501023229859,-23.914850066148528,3.34,1.61,84.9,2285.0,6.7,53.82,143.0,2.49,-0.15,0.15
SL,83.3,2.71,5.58,-0.24,0.6,0.0,2.27,-5.806219737934288,-121.2822494416948,-2.3421118455525085,-1.2000774736303128,24.10972612222769,-26.014679842999637,3.53,1.6,84.0,2224.0,6.7,53.78,158.0,2.69,-0.24,0.24
FF,93.6,2.57,5.68,1.01,1.29,0.28,4.35,-8.133614614786357,-136.0268736860867,-0.4737763119757397,14.381914844144235,33.96834062078086,-16.409165924920824,3.38,1.47,93.1,2408.0,6.4,54.12,121.0,1.35,1.01,-1.01
FF,93.0,2.56,5.68,1.17,1.18,0.57,2.69,-7.6999125773700925,-135.06148361694687,-4.399445833418613,16.07589479414682,32.752163697281865,-16.972272634840664,3.38,1.47,92.9,2436.0,6.6,53.89,126.0,1.49,1.17,-1.17
SL,85.0,2.65,5.51,-0.2,0.6,0.13,2.04,-5.523502948244992,-123.6431319541788,-3.025821967588859,-0.9036138030177864,24.90163914640702,-25.57050638850571,3.32,1.46,85.3,2220.0,6.5,54.01,158.0,2.55,-0.2,0.2
SI,92.4,2.64,5.58,1.47,0.54,0.07,0.86,-9.758824853537186,-133.98958252383017,-7.31614315084932,19.8288442615188,31.457205014841303,-24.116769637562957,3.38,1.57,92.4,2423.0,6.7,53.85,129.0,2.17,1.47,-1.47
SL,84.4,2.59,5.58,-0.12,0.71,-0.12,1.54,-6.098444588338837,-122.7202854314048,-4.468644910585564,-0.0809819851604866,23.59040767098337,-24.36055934980568,3.32,1.47,85.1,2213.0,6.7,53.81,152.0,2.49,-0.12,0.12
SL,85.4,2.57,5.52,-0.15,0.64,-1.17,1.97,-8.535289102430415,-124.11313641494878,-3.355036464813078,0.091711008903586,24.41084615750618,-25.026023308907877,3.45,1.67,85.7,2242.0,6.5,53.97,150.0,2.48,-0.15,0.15
FF,93.7,2.47,5.63,1.27,1.16,1.18,2.41,-6.1782137266032535,-136.08068478138887,-5.0657705819862295,17.19967577329,34.40144855503756,-16.867784583798542,3.45,1.67,93.5,2469.0,6.6,53.89,128.0,1.48,1.27,-1.27
SL,86.3,2.68,5.6,-0.02,0.61,-1.55,2.44,-10.065300260612783,-125.3242869636371,-2.5347970868494745,1.8468111140297587,25.235767667471887,-25.378125650832736,3.32,1.66,86.7,2257.0,6.6,53.88,140.0,2.46,-0.02,0.02
SL,85.8,2.57,5.51,0.04,0.65,0.13,2.12,-5.899938943608277,-124.9109508957732,-3.105153285282417,1.5581456504223972,24.722340202062743,-24.974893351390858,3.45,1.74,86.6,2282.0,6.7,53.77,152.0,2.44,0.04,-0.04
SL,86.4,2.65,5.6,-0.16,0.67,0.0,2.41,-6.025335578441343,-125.68849025109007,-2.7600077466371333,-0.4688470256752394,24.838112741990876,-24.7343601444926,3.3,1.62,86.8,2239.0,6.5,54.01,151.0,2.38,-0.16,-0.16
SI,93.1,2.74,5.52,1.56,0.57,0.63,1.17,-8.870769115050129,-135.11441596499083,-6.644134131478775,21.03433081243145,30.933787941337272,-23.80086670098557,3.3,1.8,93.3,2420.0,6.7,53.84,121.0,2.08,1.56,1.56
SL,85.9,2.67,5.51,-0.03,0.65,-0.79,1.73,-8.192620954926868,-124.92038901546005,-4.041480957210967,1.3353239067037397,24.61066439871918,-24.772989703621448,3.3,1.62,86.6,2147.0,6.7,53.79,133.0,2.44,-0.03,-0.03
FF,93.4,2.76,5.62,1.32,1.14,0.84,2.86,-7.849278133975672,-135.68042398465712,-3.79216963702278,18.012242424974687,32.605637146422,-17.550222881090072,3.41,1.6,93.0,2498.0,6.4,54.1,121.0,1.51,1.32,-1.32
FF,94.8,2.62,5.63,1.11,1.2,-0.79,2.3,-11.459902750215122,-137.50064369273898,-5.678410930210452,16.760099437327366,32.50296680883676,-15.800765081063938,3.41,1.56,95.0,2472.0,6.7,53.78,125.0,1.37,1.11,-1.11
SI,92.0,2.64,5.7,1.65,0.56,0.19,2.92,-9.812922258943008,-133.58745532158554,-2.399738369658378,21.876706014009287,30.124679278194662,-25.17309206115728,3.41,1.6,92.0,2381.0,6.5,54.0,131.0,2.16,1.65,-1.65
FF,94.2,2.65,5.7,0.8,1.51,0.81,3.92,-6.592204869621388,-136.9920607926168,-2.2549056770915823,11.59222065631744,31.621175973098072,-12.8917756892406,3.34,1.55,94.7,2369.0,6.7,53.8,126.0,1.07,0.8,-0.8
FF,94.0,2.73,5.77,1.28,1.05,0.9,4.08,-7.637837363258957,-136.65165809910084,-0.9257821936032724,17.802000267612627,31.953361808339277,-19.1255354400003,3.34,1.5,94.3,2356.0,6.7,53.83,130.0,1.55,1.28,-1.28
SI,94.5,2.68,5.7,1.64,0.61,0.91,2.36,-8.286321587972612,-137.2320695795179,-4.3095860670272925,22.56126417690601,33.61800981065311,-23.67969707741468,3.34,1.56,94.3,2446.0,6.5,53.98,131.0,1.98,1.64,-1.64
SL,87.4,2.72,5.53,-0.2,0.69,0.37,1.41,-5.283956813840694,-127.14714533974698,-5.289677987782622,-1.1404619661929565,24.14004106598145,-23.771701943862475,3.34,1.58,88.2,2395.0,6.6,53.85,144.0,2.27,-0.2,0.2
FF,94.1,2.69,5.7,1.35,1.18,1.79,3.71,-5.359625974921487,-136.87395480485227,-2.0103424992414576,18.144982441653937,33.6093313768931,-17.21363239863563,3.34,1.57,93.8,2432.0,6.4,54.08,125.0,1.42,1.35,-1.35
FF,94.2,2.69,5.67,1.22,1.19,0.87,2.39,-7.459903869417192,-136.8388907450881,-5.405490320363024,16.972811215426027,33.639222684761975,-16.202070932282915,3.05,1.25,94.1,2425.0,6.6,53.93,124.0,1.41,1.22,-1.22
SI,92.3,2.36,5.46,1.33,0.51,0.58,2.1,-7.49469864343402,-134.17633751693631,-3.823009781157138,17.763324294547722,30.955987992459637,-25.37583430530884,3.16,1.46,92.8,2400.0,6.8,53.7,126.0,2.19,1.33,-1.33
